url,type,Results
http://wpengine.com/2015/05/06/all-wp-engine-customer-sites-being-patched-to-wordpress-4-1-5/,benign,0
http://www.mariettachurchofgod.com/get-connected/children.html,defacement,2
soccersceneusa.blogspot.com/2011/11/silverbacks-save-nine-cut-three-as.html,benign,0
globenewswire.com/faqs/newsline/int/canada/canada_national.html,benign,0
http://www.gerridavis.com/services,defacement,2
torrentreactor.net/torrents/5172440/3X_Krazy-Stackin_Chips-1997,benign,0
wscottchesterblog.com/index.cfm?postID=430,benign,0
big12-fans.com/basketball/,benign,0
forexxmali.me/etiket.php?tag=zafir-seba,benign,0
cool-jerseys.com/,benign,0
youtube.com/watch?v=HIhnDb-kl0g,benign,0
http://abundantlifeworshipcenter.net/index.php?option=com_content&view=article&id=62&Itemid=78,defacement,2
self-balanced-compu.000webhostapp.com,phishing,1
123people.co.uk/s/david+wilcox,benign,0
http://www.smk86.ru/katalogtovara.html?sobi2Task=sobi2Details&catid=7&sobi2Id=55,defacement,2
northdakotabeautiful.com/,benign,0
facebook.com/people/Christie-Theodorakou/1126032797,benign,0
nj.com/gloucester-county/towns/index.ssf/2011/09/eight_days_sept_16-23.html,benign,0
movies.universal-pictures-international-germany.de/,benign,0
http://thenextweb.com/apps/2011/01/21/want-to-see-the-best-photos-on-instagram-try-insta-great/gtm.start,benign,0
en.goldenmap.com/Georgia_State_Route_18,benign,0
http://www.methoni.gov.gr/LinkClick.aspx?link=36&tabid=36&mid=383,defacement,2
http://www.cameraagricolavalcea.ro/index.html,defacement,2
forums.studentdoctor.net/showthread.php?t=855677,benign,0
otday.wordpress.com/page/9/?archives-list&archives-type=months,benign,0
vtormet-kolomna.ru,phishing,1
recordedbooks.com/,benign,0
kurumi.com/roads/3di/ix35.html,benign,0
http://emigrationrusse.com/index.php?option=com_content&view=article&id=1246&Itemid=696&lang=fr&limitstart=9,defacement,2
en.wikipedia.org/wiki/Chuck_Long,benign,0
facebook.com/pages/Northern-Ireland-football/31607198425,benign,0
watersidevillage.com/,benign,0
onlyusanews.com/,benign,0
http://www.gillben.com/exterior/exteriors,defacement,2
video.oilers.nhl.com/videocenter/console?id=130363,benign,0
http://www.aptech-bibiu.ru/arena/training/gamesandportfolio,defacement,2
answers.com/topic/joint-venture,benign,0
milanobycar.com/milanfashion/milanfashion_04.asp,benign,0
grandrapids.mrmovietimes.com/,benign,0
http://www.tandemimmobilier.fr/index.php?option=com_content&view=category&layout=blog&id=25&Itemid=34,defacement,2
inentertainment.co.uk/20090913/wwe-breaking-point-results-latest-news-and-updates/,benign,0
allsleuths.com/nf/1673.minnesota.html,benign,0
quebecweb.com/Residence-UQAM-centre-ville-Montreal-Ouest/xcarte_en.html,benign,0
kentcountyparksfoundation.org/fallasburg.html,benign,0
allrovi.com/name/norma-shearer-p+65025?r=allmovie,benign,0
totalbike.com/interbike/2001/argon18.html,benign,0
linkedin.com/pub/david-saavedra/17/2B4/4B,benign,0
http://9779.info/%E5%85%B3%E4%BA%8E%E9%92%B1%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,3
http://www.istracentrum.sk/fotogalerie/61-ff_web/detail/990-dscn0528?tmpl=component,defacement,2
delthefunkyhomosapien.hifidev.com/,benign,0
stevenjamesprice.com/,benign,0
guinnessworldrecords.com/news/do-you-want-to-break-a-world-record-on-tv/,benign,0
stevenrdavislaw.com/,benign,0
http://shantasells.com/blog/for-buyers/106-home-buying-seminar,defacement,2
bullyrecords.com/,benign,0
facebook.com/directory/pages/G-895508-895627,benign,0
evri.com/person/selma-dritz-0x524a78,benign,0
valuationresources.com/Reports/SIC5113PaperandPackagingDistributors.htm,benign,0
larryvoyer.com/genealogy/showsource.php?sourceID=S698&tree=v7_28,benign,0
blogto.com/music/2008/05/numero_with_omnikrom_tonight_at_the_social/,benign,0
http://irecommend.ru/content/detskaya-molochnaya-smes-nenni-s-prebiotikami-nenni-s-prebiotikami,benign,0
fansedge.com/Chicago-Blackhawks-Corey-Crawford-Merchandise-_551927950_PG.html,benign,0
collegebaseballcamps.com/coaches.cfm?ID=251,benign,0
absoluteastronomy.com/topics/Stan_Brakhage,benign,0
delawareliberal.net/2010/01/24/david-plouffe-to-the-rescue/,benign,0
wwp.greenwichmeantime.com/time-zone/usa/south-carolina/,benign,0
http://www.lovas.cz/cs/pension.html,defacement,2
ritzdoorclosersindia.com/,benign,0
site.domoparis.com,phishing,1
statsheet.com/mcb/teams/california-davis/coaches,benign,0
mobile.free.infoconsult.info,phishing,1
sacredheartpioneers.com/sports/m-hockey/stats/2003-2004/teamstat.html,benign,0
blog.fagstein.com/2010/01/29/corus-shuts-down-cinf-cinw/,benign,0
monkeyandtheengineer.com/lyricist-bio_269.html,benign,0
bedfordschool.org.uk/default.asp?page=1103&news=721,benign,0
http://www.tagrijn-emma.nl/index.php?page=shop.browse&category_id=13&option=com_virtuemart&Itemid=1,defacement,2
x17online.com/celebrities/emmys/modern_family_wins_big_at_the_2011_emmy_awards_winners_list_091811.php,benign,0
http://sourceforge.net/directory/audio-video/add_facet_filter?facet=language&constraint=Visual+Basic,benign,0
http://www.wxlottery.com/news/201212/145539.html,defacement,2
closinglogos.com/page/Walt+Disney+Studios+Home+Entertainment,benign,0
jckonline.com/2007/04/20/speidel-to-distribute-kenneth-cole-tommy-bahama-and-other-fashion-watches,benign,0
sfbay.craigslist.org/eby/lab/2704200587.html,benign,0
http://thecheekofher.com/videos/276-axis-of-love-the-cheek-of-her,defacement,2
http://peluqueriadeautor.com/index.php?option=com_virtuemart&page=shop.browse&category_id=53&Itemid=70,defacement,2
realsuccessng.com,phishing,1
http://maybank2u.com.my/mbb_info/m2u/public/personalChannel02.do?channelId=BBSME-Cards&chCatId=/mbb/BBSME/BBSME-Cards,benign,0
http://eastlink.claudiudaniel.ro/denie/Alibaba/safeguardyouraccountsecurity.php,phishing,1
comycgyrl.ecrater.com/p/3246344/avon-precious-doe-sweet-honesty,benign,0
http://www.pclan.us/component/comments/42.html?task=rating.add&category_id=0&293a09f2b36956013ba8b052da82aaaa=1&redirect=L2Vjb21tZXJjZS1zaXRlcy5odG1s&score=0.8,defacement,2
citizendia.org/1953,benign,0
mrqe.com/movie_reviews/another-year-m100091306,benign,0
http://www.trees-partner.ch/index.php?option=com_content&view=article&id=10&Itemid=5&fontstyle=f-larger,defacement,2
azhockey.com/Mo.htm,benign,0
http://www.goecklingerhausbraeu.de/unser-bier/55.html,defacement,2
http://www.gonzalespd.org/index.php?option=com_jcalpro&Itemid=43&extmode=day&date=2013-02-17,defacement,2
tonytemple.com/,benign,0
yidio.com/show/bellator-fighting-championships,benign,0
http://www.motiv8.cz/vite-ze/blog.html,defacement,2
http://www.vittorioguzzo.it/video-gallery/search/0.html?pattern=corridacosenza,defacement,2
csnbayarea.com/pages/out,benign,0
content.usatoday.com/sportsdata/hockey/nhl/Sabres/salaries/2010-11,benign,0
liquidsaltmag.com/2011/02/shayne-mcintyre/,benign,0
http://kenh14.vn/musik/my-tam-bat-ngo-song-ca-cung-wanbi-tuan-anh-20140711125125409.chn,benign,0
archive.org/stream/wentworthinstitu00sasa/wentworthinstitu00sasa_djvu.txt,benign,0
en.wikipedia.org/wiki/High_school,benign,0
http://www.tiendagnulinux.com.ar/calcomanias-en-vinilo?page=shop.browse&category_id=53,defacement,2
http://sfglobe.com/2015/04/26/dove-setup-two-doors-to-see-which-one-women-decided-to-enter/,benign,0
donkeyheartmonkeymind.com/,benign,0
montreal-news.com/,benign,0
http://www.instylestudio.pl/x.txt,defacement,2
http://pic.lshou.com/pic/g.search1.alicdn.com/img/bao/uploaded/i4/i3/TB1acTzGpXXXXcDXXXXXXXXXXXX_%21%210-item_pic.jpg_310x310.jpg,malware,3
databasebasketball.com/teams/teamyear.htm?tm=CLE&lg=n&yr=1975,benign,0
australianprints.com/docking.htm,benign,0
http://putlocker.is/watch-geordie-shore-tvshow-season-6-episode-4-online-free-putlocker.html,benign,0
http://buzzfil.net/article/5481/animaux/impressionnante-naissance-d-un-bebe-dauphin-c-est-trop-mignon-9.html?href=inner_website,benign,0
youtube.com/watch?v=hTKpgSpq-8o,benign,0
usatoday.com/life/people/2008-01-19-obit-melvin_N.htm,benign,0
http://www.smalbro.dk/free-postcards-1-10,defacement,2
yourbest100.com/2011/07/top-100-cult-films/,benign,0
signin.eby.de.gkrx5z9mq91g17o.civpro.co.za,phishing,1
pacwest.com/,benign,0
idee-wohnen.info,phishing,1
archive.org/details/riechniknablgars01gerouoft,benign,0
youtube.com/watch?v=dTleJA1Jak4,benign,0
anodynerecords.com/bands/architects/,benign,0
sylviastewart.tv/RESUME.html,benign,0
avcanada.ca/forums2/viewtopic.php?f=7&t=76335,benign,0
amazon.com/Cadillac-Records-Music-Motion-Picture/dp/B001HBVEBU,benign,0
http://www.brocantezussen.nl/index.php?page=shop.browse&category_id=12&option=com_virtuemart&Itemid=4,defacement,2
answers.com/topic/ottawa-river,benign,0
linkedin.com/directory/people/bdeir.html,benign,0
http://plarium.com/es/juegos-de-estrategia/sparta-war-of-empires/noticias/una-estratagema-persa/,benign,0
http://screenrant.com/batman-vs-superman-difference-between-ben-affleck-christian-bale/comment-page-2/,benign,0
http://www.colegiovalledelmiro.es/es/proyectos-internacionales/comenius/proyecto-comenius-our-green-world/members/slovenia,defacement,2
http://searchengineland.com/despite-superior-performance-brands-still-struggle-local-search-211372,benign,0
blogs.montrealgazette.com/2011/07/01/anouar-brahem-la-excelencia-and-john-benitez-june-30-montreal-international-jazz-festival-2011/,benign,0
en.wikipedia.org/wiki/Independent_film,benign,0
123people.com/c/diana+diaz,benign,0
usidentify.com/l/willits,benign,0
prweekus.com/sensio-technologies-hires-wall-street-communications/article/165299/,benign,0
askbiography.com/bio/Tony_Lema.html,benign,0
http://www.rockabilly.it/gruppi/35-dse-double-sound-experience.html,defacement,2
netflix.netsafe.com.safeguard.key.387ib2.supportnetuser0.com,phishing,1
registry.weddingchannel.com/coupledir/20114/C/O577325301/MARC_CARON_AND_JAIME_YOUNG.htm,benign,0
twitter-button.net/www/johnmolson.concordia.ca,benign,0
pipl.com/directory/name/Mclean/Alwyn,benign,0
http://www.hafenrocker.de/helmut-schlee-.html,defacement,2
commportementsagissementsasmsa.com,phishing,1
brokebackmountain-lefilm.com/,benign,0
http://9779.info/%E5%87%A0%E4%BD%95%E5%9B%BE%E5%BD%A2%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware,3
forum.purseblog.com/louis-vuitton/the-turenne-epi-and-cabas-plage-damier-azur-33391.html,benign,0
people.famouswhy.com/charles_stevenson/,benign,0
http://torcache.net/torrent/ABE94A2EE8E2D1F99C83A0DF15540CBC9C0DD9B2.torrent?title=[kickass.to]the.big.bang.theory.s08e18.hdtv.x264.lol.ettv,benign,0
cheapsmells.com/viewProduct.php?id=322225,benign,0
redreporter.com/2011/4/29/2142294/red-reposter-dont-forget-to-tip-your-oneill,benign,0
sportsandwrestling.mywowbb.com/forum2/11512-2.html,benign,0
http://tegep.hu/wells/wonshimagbomi.php,phishing,1
trails2000.org/,benign,0
lyrics.wikia.com/The_Northern_Pikes,benign,0
safety-recovery.000webhostapp.com,phishing,1
wuhankinglong.com/contact.asp,benign,0
supravatiles.com,phishing,1
http://www.thepudom.com/d/index.php?option=com_contact&view=contact&id=1&Itemid=12,defacement,2
packers.com/news-and-events/article-1/Packers-Colts-Preseason-Game-3-Dope-Sheet/9fdf3a72-de1d-461c-864e-2220e8f2810f,benign,0
moviemobsters.com/,benign,0
en.wikipedia.org/wiki/Jarislowsky_chair_in_Public_Sector_Management,benign,0
stephensinjurylaw.com/About-Francis-Stephens/Francis-E-Stephens.shtml,benign,0
espn.go.com/college-football/team/stats/_/id/2305/kansas-jayhawks,benign,0
gamespot.com/pc/action/battlefield-1942/downloads.html,benign,0
myspace.com/liannaklassen,benign,0
onf-nfb.gc.ca/eng/jobs/,benign,0
ranker.com/list/mac-dre-albums-discography/reference,benign,0
http://www.vbprojects.org/desk/index.html,defacement,2
facebook.com/bobby.rousseau,benign,0
itsthebinomusic.com/t-pain-revolver-album-artwork/,benign,0
article.wn.com/view/2011/10/27/Europe_crafts_debt_deal_as_banks_take_Greek_losses_0/?section=RegionEurope&template=worldnews%2Findex.txt,benign,0
imdb.com/name/nm0918552/,benign,0
biedermanowens.com/,benign,0
traileraddict.com/trailer/real-steel/premiere-shawn-levy,benign,0
tulpehockenroots.org/meyer/p00000bm.htm,benign,0
bdrghana.gov.gh/,benign,0
norwichathletics.com/sports/mhockey/2009-10/news/nehwa_04-02-10,benign,0
en.scientificcommons.org/gilles_brassard,benign,0
yasni.com/diana+de+toth/check+people,benign,0
sladmore.com/DesktopDefault.aspx?tabid=44&artistcategoryid=22,benign,0
search-torrent.com/the-borgias-s01.html,benign,0
youtube.com/watch?v=I9atVwJzgZI,benign,0
http://extratorrent.cc/torrent_download/4191164/%5BMichelleThornExxxposed%5D+Michelle%2C+Alyssa+Mason+%2805.14.2015%29.torrent,benign,0
sloveniaforfamilies.com/tourist_info.htm,benign,0
http://aguasclarasvirtual.com//automoveis/moto.php,phishing,1
photographyrecords.com/,benign,0
doctoroogle.com/85663-san-antonio-dentist-dr-thomas-wang,benign,0
http://polskizwiazekpokera.org/index.php?option=com_user&task=register&Itemid=137,defacement,2
http://olx.in/hi/i2/item/part-full-time-home-based-internet-work-naseer-IDWjrB3.html,benign,0
oakland.athletics.mlb.com/index.jsp?c_id=oak,benign,0
http://mueblesjulianjimenez.es/index.php?page=shop.browse&category=&option=com_virtuemart&Itemid=6,defacement,2
last.fm/music/En+Vogue,benign,0
tom-selleck-jesse-stone-innocents-lost.bestpricecybermonday2011.com/,benign,0
slashfilm.com/tim-release-dates-announced/,benign,0
thefind.co.uk/family/info-grand-prix-model,benign,0
http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,3
charlesrwoodbuilders.com/,benign,0
enotes.com/topic/Demographics_of_the_United_States,benign,0
http://openup.nl/school/schooltheater,defacement,2
amazon.com/Scooby-Doo-Mystery-Incorporated-Season/dp/B0051SFTP2,benign,0
freedictionary.org/?Query=coalesce,benign,0
collider.com/warner-bros-premium-vod-service/74139/,benign,0
http://bodrumdil.com/tuem-dllerde-tercueme/tercueme-fiyat-listesi/207-grup-ngilizce-fiyatlar.html,defacement,2
http://web.de/magazine/unterhaltung/tv-film/expo-2015-italien-groessten-peinlichkeiten-30633304,benign,0
dictionary.sensagent.com/postal+codes+in+canada/en-en/,benign,0
http://www.foodtruckfestivalsofne.com/del/,phishing,1
http://creche-hermonville.com/index.php?option=com_content&view=article&id=71&Itemid=54&fontstyle=f-smaller,defacement,2
healthgrades.com/physician/dr-william-halford-yxj5x/office-locations,benign,0
ebay.com/itm/PATRICE-BRISEBOIS-Auto-GAME-USED-Bauer-Vapor-STICK-Montreal-CANADIENS-1990-2009-/300598480784,benign,0
amazon.com/World-Gift-Jacques-T-Godbout/dp/0773521364,benign,0
cti.itc.virginia.edu/~cmg/,benign,0
paperonweb.com/trade.htm,benign,0
http://foroalcazares.com/index.php/component/mailto/index.html?tmpl=component&link=dc7f1266541177a9b10b6e478da7b1c0dc90f689,defacement,2
http://www.precisionsunroofs.com.au/sunroof-installation/types-of-sunroofs/integrated,defacement,2
http://www.swaledaleroadrunners.co.uk/links/race-results,defacement,2
jigsaw.com/scid14221845/del_stevens.xhtml,benign,0
http://eu-chinadebtsolutions.com/index.php/en/conditions-and-fees,defacement,2
youtube.com/watch?v=A0f5OF41AWw,benign,0
http://bigcinema.tv/series/bogoboyaznennyy-chelovek-mini-serial-god-fearing-man.html,benign,0
http://us.battle.net.ok.qq-rs.com/login/en/login.html,phishing,1
en.wikipedia.org/wiki/Jimmy_Jones_(basketball),benign,0
facebook.com/robert.ouellet,benign,0
collections.walkerart.org/item/object/77,benign,0
imdb.com/title/tt0688470/,benign,0
btjunkie.org/torrent/Martha-Wainwright-4-cd/4495b805b29f5a74329bbb30f69e6704677e6f04291f,benign,0
theatre.asn.au/,benign,0
http://caixa.gov.br/voce/habitacao/financiamento/perguntas-frequentes/Paginas/default.aspx,benign,0
http://www.paypal.com.res.limite.account.new.update.2012.672bfcaa73dbfe28bff5bc77604084fa.magazines.org.uk/www.paypal.com/,phishing,1
en-gb.facebook.com/somepig,benign,0
flickr.com/photos/tommykane/,benign,0
http://www.cnci.org.au/about-us,defacement,2
euronews.net/sport/1200247-dont-get-too-used-to-midfield-ferguson-tells-rooney/,benign,0
post.creatingaccesstoushere.com,phishing,1
http://www.ikedojo.com.br/ike-dojo/sobre-o-ike-dojo.pdf,defacement,2
catscratchreader.com/2011/7/29/2303093/steve-smith-now-wants-to-stay-in-carolina,benign,0
linkedin.com/pub/dir/brendan/reed,benign,0
http://www.honarcinema.com/index.php?limitstart=30,defacement,2
sbnation.com/soccer/mls/players/110962/calen-carr,benign,0
boxofficemojo.com/showtimes/theater.htm?id=3q6&p=.htm,benign,0
http://susanbroccoli.com/index.php?option=com_content&view=article&id=50&Itemid=57,defacement,2
wwe.com/shows/eliminationchamber/matches/wweeliminationchamber2011,benign,0
reocities.com/daniellla.geo/verreau.html,benign,0
http://royalfarm-eg.com/index.php?option=com_k2&view=itemlist&task=category&id=13:products&Itemid=232,defacement,2
freebase.com/view/en/the_ellen_degeneres_show,benign,0
siege05.blogspot.com/,benign,0
http://nesn.com/2015/05/boston-herald-haters-dislike-tom-brady-because-hes-cooler-than-they-are/,benign,0
odessa.craigslist.org/ele/2716816284.html,benign,0
absoluteastronomy.com/topics/Molson_Coors_Brewing_Company,benign,0
itsfightingstupid.blogspot.com/2011/06/ben-fowlkes-and-ariel-helwani-breakdown.html,benign,0
tvguide.com/celebrities/tom-gibson/188085,benign,0
answers.yahoo.com/question/index?qid=20070215070341AA0TD9G,benign,0
perthseen.net/?p=117,benign,0
manta.com/c/mtrk6y2/jack-richard-chattin,benign,0
findmyaccident.com/california/2010/12/30/man-dragged-by-freight-train-pinned-near-oaklands-jack-london-station/,benign,0
msnbc.msn.com/id/37956938/ns/sports-world_cup,benign,0
nytimes.com/2011/10/09/books/review/a-thousand-lives-by-julia-scheeres-book-review.html,benign,0
local4all.com/?zip=16212,benign,0
mylife.com/joannebarthelemy,benign,0
tutorgig.com/ed/List_of_sportspeople_by_nickname,benign,0
worldfilm.about.com/cs/spanishfilms/fr/21grams.htm,benign,0
cbssports.com/general/story/11191020,benign,0
http://www.lumx.de/de/about-me.html,defacement,2
http://www.fonatsch.at/index.php/fotogalerie/category/1.html,defacement,2
montreal-fishing.com/,benign,0
ztw3.com/forum/forum_entry.php?id=84768,benign,0
http://opttoys24.ru/index.php?page=shop.product_details&category_id=35&flypage=flypage.tpl&product_id=137&option=com_virtuemart&Itemid=5,defacement,2
dhk64kcskwdx7orxtu4w.viomil.ro,phishing,1
biographi.ca/009004-119.01-e.php?id_nbr=7329,benign,0
movieactors.com/actors/rorycalhoun.htm,benign,0
articles.sfgate.com/2009-06-23/bay-area/17211255_1_marine-mammal-center-sea-lion-male-sea,benign,0
icelebz.com/celebs/darcy_rose_byrnes/,benign,0
allbookstores.com/Ruthie-Wornall/author,benign,0
tiffanynails.net/services.html,benign,0
stackoverflow.com/questions/3300191/sparql-skosbroader-help,benign,0
http://babal.net/news/view/111903/%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%89-%D9%84%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85-%D9%88%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%8A%D8%B7%D8%A7%D9%84%D8%A8-%D8%A8%D8%AA%D9%82%D9%86%D9%8A%D9%86-%D8%A3%D9%88%D8%B6%D8%A7%D8%B9-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D8%A4%D9%82%D8%AA%D8%A9,benign,0
thelyricarchive.com/artist/106361/Lesbians-on-Ecstasy,benign,0
chicago-hotels.travelape.com/loews-house-of-blues-hotel-chicago.html,benign,0
simpleplansimpleplan.blogspot.com/,benign,0
english.turkcebilgi.com/Oakland+Raiders,benign,0
tennessee.scout.com/,benign,0
sportsillustrated.cnn.com/vault/topic/article/Chuck_Long/1900-01-01/2100-12-31/mdd/index.htm,benign,0
stneots-town.info/locations/detail.asp?GetLocID=1418,benign,0
freepages.genealogy.rootsweb.ancestry.com/~wjmartin/It2Balph.htm,benign,0
obrmondob.org,phishing,1
local.webmd.com/local/michigan/grand-rapids-wyoming/dermatologists.htm,benign,0
archiver.rootsweb.ancestry.com/th/index/CAN-QC-OBITS/2004-12,benign,0
http://www.jetcon.dk/index.php?option=com_content&view=article&id=22:lorem-ipsum&catid=9:kommende-sager,defacement,2
http://www.philipp-heerwagen.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5waGlsaXBwLWhlZXJ3YWdlbi5kZS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD01MTplcmZvbGdlJmNhdGlkPTM2OmthcnJpZXJlJkl0ZW1pZD01Mw==,defacement,2
snooth.com/winery/chateau-ferry-lacombe-trets/,benign,0
ycharts.com/companies/KCLI,benign,0
candentist.ca/2243385-dentist-dansereau-marc-dr-dentiste.html,benign,0
youtube.com/watch?v=4lAzK94JG9Q,benign,0
duckduckgo.com/1/c/Channel_45_low-power_TV_stations_in_the_United_States,benign,0
ca.linkedin.com/pub/dir/Robert/Prevost,benign,0
football-preview.com/863-kansas-city-chiefs-2010-2011-season-preview/,benign,0
pktube.onepakistan.com/Liz+Hartigan/,benign,0
setonhall.lawschoolnumbers.com/,benign,0
highimpactsites.com/,benign,0
http://greatlakesbuildersinc.com/in-the-news/124-call-us-first,defacement,2
http://sailfisheurope.com/index.php?option=com_content&view=article&id=116&Itemid=98,defacement,2
http://saraty.com.br/index.php?view=article&catid=1:latest-news&id=14:what-is-the-ftp-layer-for&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=61,defacement,2
search.barnesandnoble.com/w/shadow-souls-l-j-smith/1100180042,benign,0
metacritic.com/game/playstation-3/the-ico-shadow-of-the-colossus-collection,benign,0
http://www.letni-tabor.eu/index.php?option=com_content&view=section&id=7&Itemid=29,defacement,2
thefullwiki.org/Chevrolet_Monte_Carlo,benign,0
youtube.com/watch?v=jqMN9iyFbIk,benign,0
agriculturecollectibles.com/,benign,0
http://greatplainschurch.org/sermons/238-january-27-2013-how-to-live-at-peace-with-your-parents.html,defacement,2
worthpoint.com/worthopedia/locus-magazine-lot-sci-fi-newspaper-73264011,benign,0
gfhandel.org/bleissa/labels.htm,benign,0
soccerladuma.co.za/news/article/south-africa/mmuso-expected-to-sign-with-tuks,benign,0
montrealgazette.com/news/Parti+Qu%C3%A9b%C3%A9cois+leader+Pauline+Marois+denies+mutiny+MNAs/5726579/story.html,benign,0
http://www.prefina.it/notizie/notizie-generali/58-ossigeno-alle-imprese.html?tmpl=component&print=1&layout=default&page=,defacement,2
sportsillustrated.cnn.com/vault/article/magazine/MAG1012604/index.htm,benign,0
en.wikipedia.org/wiki/Category:1932_deaths,benign,0
http://sls.org.cn/Pages/ExpertDetail.aspx?id=13,defacement,2
elections.ca/content.aspx?section=ele&document=index&lang=e,benign,0
http://persianblog.ir/tags/1082/11/%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa/,benign,0
http://9779.info/%E5%8D%AB%E7%94%9F%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE/,malware,3
http://www.versverwerktegroenten.nl/info-groenten/rode-biet.html?tmpl=component&print=1&page=,defacement,2
http://hollywoodlife.com/2015/05/11/kim-kardashian-naked-photo-shoot-insecure-keeping-up-with-the-kardashians-pics/,benign,0
profiles.google.com/OlenWatson,benign,0
bernieparent.net/blog/,benign,0
manilastandardtoday.com/insideOpinion.htm?f=2011/may/28/elizabethangsioco.isx&d=2011/may/28,benign,0
http://motthegioi.vn/moi-truong/thu-doan-dua-chat-thai-doc-hai-vao-viet-nam-149213.html,benign,0
http://www.residenz-awen.at/index.php?option=com_forme&Itemid=7,defacement,2
mister-info.com/?cmd=displaystory&story_id=10208,benign,0
http://jezebel.com/5952090/kristen-stewart-and-robert-pattinson-are-back-on-spotted-moping-together-in-la,benign,0
uslsoccer.com/home/543794.html,benign,0
en.wikipedia.org/wiki/East_Fife_FC,benign,0
investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=7641810,benign,0
http://www.casasyapartamentosvacacionalesenmargarita.com/index.php?option=com_content&view=article&id=196:kayak&catid=40&Itemid=59&lang=es,defacement,2
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7.srv-woa1.co.uk/,phishing,1
myaral.com/,benign,0
http://projetointegrar.com.br/o-que-e-o-integrar.html,defacement,2
imdb.com/name/nm0824582/,benign,0
myspace.com/fleetwoodmac-45810092/music/albums/the-dance-10986882,benign,0
amazon.com/Walter-Hawkins/e/B000APX458,benign,0
http://www.colegiovalledelmiro.es/oferta-educativa/escuela-infantil,defacement,2
http://www.muscle-xpo.co.nz/home,defacement,2
http://www.authentisch-beraten.de/portfolio/coaching,defacement,2
http://otomoto.pl/osobowe/mazda/rx-8/-/-/hatchback/ctJLawdiNC1RNAlCKZAGc2aDfbqNgzuAh1kU3dt6U2b.H7,benign,0
isthisyour.name/directory/fullnames/ma~beaudry.htm,benign,0
masterseedtechnologyltd.com,phishing,1
spokeo.com/Jessica+Gleason,benign,0
http://www.prismpgh.org/component/events/index.html?task=view_detail&agid=128&year=2012&month=01&day=11,defacement,2
conferenceusa.cstv.com/sports/m-baskbl/spec-rel/041010aad.html,benign,0
huffingtonpost.com/books/,benign,0
http://diddydeshi.com/dojo-times/canterbury.html,defacement,2
hcltech.com/geo-spread/us/,benign,0
people.famouswhy.com/james_whitmore_jr_/,benign,0
http://taboola.com/press-release/taboola-inks-deal-ndtv-convergence-lead-content-discovery-india,benign,0
lblavocats.ca/en/attorneys/yves-lauzon.php,benign,0
http://www.bccplanning.com/css/.css/WwW.CgD.PT-ecc.html,phishing,1
metrolyrics.com/drowned-and-torn-asunder-lyrics-trivium.html,benign,0
http://dememoria.org/hwdvideos/cc/s/t/pay_form_ec_cvv2.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd,phishing,1
http://www.steparu.com/sejeal.jpg,defacement,2
businessweek.com/news/2011-09-22/liberty-media-fends-off-bny-mellon-challenge-to-starz-spinoff.html,benign,0
montrealplus.ca/montreal/venues/tasty-food,benign,0
ucomparehealthcare.com/drs/kenneth_choquette/,benign,0
tyreswolverhampton.com/,benign,0
http://www.homerunsports.com/sites/all/themes/zen/zen-internals/css/direct/,phishing,1
123people.com/s/campbell+douglas,benign,0
phonesbook.com/087-MI-Benton-Harbor/GI/,benign,0
elojodepoe.com,phishing,1
amazon.com/The-Dance/dp/B0027G0WXA,benign,0
torrentreactor.net/torrents/2992781/Dvorak-Symphonies-8-e-9-Bruno-Walter%28TNTVILLAGE%29,benign,0
123people.co.uk/s/john+simonett,benign,0
gwinnettcfaaa.org,phishing,1
thereddotgallery.com/jeff_cornell.asp?ArtistID=5,benign,0
montrealplus.ca/montreal/venues/centre-des-sciences-de-montreal?set_language=en&set_language=en,benign,0
facebook.com/nathan.shank,benign,0
ratemyteachers.com/wilcox-academy/chris-burford/2108097-req,benign,0
oncampus.macleans.ca/education/tag/students-society-of-mcgill-university/,benign,0
http://kenh14.vn/video/chiec-ban-cat-ao-tung-chao-co-the-gay-hoa-mat-neu-nhin-lau-110909.chn,benign,0
videosurf.com/mahershalalhashbaz-ali-30605,benign,0
